C,d,g,r
6.295721273317956,1.034379977480709,0.08901636221939103,3.7878660014457832
6.036542957551407,1.5809446424073128,0.5560249521631668,3.8275368794082065
6.167625522706741,1.0007397033104124,0.2611852535553689,3.2878842190751927
6.067955925156799,1.150569411257995,0.44935544211544615,3.4721941614479026
7.6356279396859605,1.3394123871814563,0.01209489151242248,3.399514403425858
6.0610233901018145,1.2692792865279194,0.41465035798544425,3.308356577569972
6.021667283966001,1.0705973186427238,0.830837970537159,1.5370235096334115
6.044417502484293,1.0872449918971903,0.25016103687796276,3.740349182711635
6.354060256672393,1.013646638954294,0.11615420321334684,4.073477828800028
6.081335013179329,1.3416933756182159,0.9719623298649729,1.101508770933834
6.242658806433357,1.1892294614785637,0.20135715752687544,3.726562524108498
6.070230560587551,1.0585866719511987,0.3813812865632519,3.153402424390522
6.052458475365364,1.9901087738042411,0.6730485476825387,3.8018992143223858
6.763786753322437,1.3538209707693964,0.08783778566189884,3.8620116459350045
6.774299877800998,1.1863748266696934,0.09813872622898799,3.863883794948643
7.481858746705534,1.2663783899008532,0.03327020954459824,3.535692381778338
6.503579295280783,1.063341792570708,0.11117317335190785,3.009304048196707
7.661002602740823,1.4699387120281446,0.04073531531092245,3.3958096963120257
6.509236289619384,1.2837361924493484,0.10313004076904292,3.6936083034830087
6.04627303543793,1.3685242816504049,0.22335515068315356,4.076006411139778
6.421861361024067,1.1489860610606,0.04150534490219521,4.061774507016209
6.074300140440169,1.448997444690707,1.0073373040178981,1.158418392853079
6.0527357020715336,1.3256445669047237,0.9975978352388649,1.2467011493408158
6.190430346027239,1.0174830535169206,0.10444705870711912,3.3782002381103657
7.52493174754103,1.3614072608972227,0.04605458060832306,3.413896490946598
6.004716408047122,1.536011087116602,0.4308351216332325,4.080054965785404
6.158202757915926,1.3866241203892473,0.8710229680192941,0.7111171330569748
6.006862272289532,1.7127885139736727,0.75729877198133,3.054179651807019
6.712378784240233,1.1698185573225182,0.09865634717276608,3.6669842270880673
6.003156534268495,1.0003787151101855,0.4041577093257936,3.5997988506936682
6.113712506192361,1.0964979482875157,0.211348294461231,3.546496686431517
6.086397419052151,1.2491914673719016,0.8845588036812009,0.848216492398091
6.0262413442146405,1.323838892888364,0.8805210106511329,1.871957581959077
6.255892909254846,1.1982036293638305,0.19287097644123458,3.694478778867788
6.036094458721505,1.9916126223500863,0.6494255327976224,3.8492535884492023
7.353049515419994,1.1767404388643696,0.041876951216312935,3.235897437581453
6.2052662017644025,1.0878438640422294,0.2440851964549756,3.785683936578252
6.000262996504004,1.007431353548915,0.2402801996170401,3.8032494389311644
7.270686206489593,1.1408103633921602,0.045436075034990364,3.8085409753684374
6.054112387250549,1.077490787142618,0.47594436597575135,3.0327309883518576
7.368133343413321,1.283918316454063,0.0275379649108955,3.513345443595706
6.01571682566862,1.1556526506056422,0.5130316872261,3.784368732489974
6.085361442680993,1.2129531936568037,0.15337781832481928,4.0667656403776045
6.199669216746961,1.212970708957744,0.09911425796664575,3.995212559084452
6.543926237811423,1.0431929744178374,0.0511881392891595,3.0782889160761604
6.421883902132595,1.0290758349828388,0.14889570500088892,3.7208208860840206
6.49898856559424,1.0251308321044905,0.05474950615318407,3.551858744115828
7.611183976175749,1.3952808440210642,0.012680451330195075,3.7430679198627
6.158706077698141,1.2260346852923718,0.25593363073285763,3.731409902534381
7.327083492312017,1.1060495947074205,0.032869089522537615,3.0566859395555412
6.04609705464651,1.1208184772930496,0.09818765797082118,4.061818895324505
6.819216898925442,1.0875046041826075,0.10275107602157106,3.2364846155091365
6.096675333015944,1.311565152186229,0.22492466770820663,3.8915558634843523
6.120250502235304,1.1135887082604439,0.15781159080163473,3.288710684470297
6.003172843011905,1.3294124738375617,0.8597652414714809,1.923090622458963
6.773411815369314,1.2387611508271403,0.06129388345148517,3.716809070494982
6.192497912401934,1.0918991102097577,0.04865398257198289,3.989055824857703
6.057274727611536,1.3732884640462388,0.4410907141841122,3.756477084243219
6.088346842177532,1.6837844150712211,0.9658605537869785,0.4406012698437498
8.501934130013435,1.697677902312486,0.03159115380545187,3.815903468510859
6.29424323909633,1.2153025282100667,0.15300746040078572,3.6399161431514164
6.036614536034364,1.5161631387840435,0.6550719837946324,2.9221747942399774
6.526000471233769,1.193818827618024,0.02149627320415637,3.9348001865588924
6.231982605420088,1.0171786489216594,0.2108400658325303,3.4378691454686967
7.630940639946583,1.4132956542357822,0.04778324990915864,3.804903799715475
7.065664226000789,1.0182907124183957,0.029451737621791388,2.6525857633983
6.011301726162387,1.615437370517358,0.8286421714357991,2.4586065627740106
6.048617420061378,1.752954171594602,0.645735551944696,3.635686188113442
6.021303418692267,1.0254959797817054,0.4025532349288241,3.7853601060465794
6.366584434837124,1.010228102578719,0.07727257780352181,3.5822423383384945
6.842442346056465,1.1346169913190454,0.06137122285799978,3.979649883688922
6.038242195996401,1.8454945938226284,0.6725416132717509,3.6183327982608344
6.2596351607616025,1.5809333041046119,0.8732465486658546,0.38583621491336295
6.2112069961266,1.0805771118042344,0.2543842300377243,3.8577396195391147
6.675111973315291,1.0302789094067117,0.06995982739059337,2.8728288591748483
6.148140758551702,1.0992532382636402,0.16967717008536715,3.2614970150712628
6.017398125563108,1.1213414937508315,0.48303709334205003,3.8993603094477356
6.018179740058886,1.0291847296248047,0.375979095148368,3.112939402170228
7.339621080416341,1.347257082855126,0.05182708964277142,4.092485898601883
6.257709852657043,1.175024282088243,0.08633320207305073,4.095876199497996
6.057857635616175,1.0171479092225644,0.8280411875502673,0.8211887081933358
6.039445028560647,2.134585528407302,0.7911970569798751,3.5227020237449023
6.12014173253728,1.3811530809192816,0.35729876681655415,4.016221843841504
7.633175023083277,1.014972302566695,0.015897540297566758,2.8864205368972176
6.153646120821689,1.1380428379520517,0.1991757033235994,3.8043293331643393
6.038973558017158,1.3771463977677143,0.441413612164375,3.9420153128372375
8.01578434500891,1.0782618575859897,0.03219616155033021,2.819844689410925
6.163416733206657,1.2329635510336125,0.25311596851078383,3.8105175797365747
6.224683265790041,1.196379847515541,0.2751077542588737,3.9089412820401015
6.0321233138674755,1.9422670508474753,0.671308992018789,3.804969185620906
8.385669531030166,1.1478781226573367,0.022835547574812924,2.363932853502386
6.118430042270808,1.1934862821203043,0.17006823470243868,3.7325428193273638
6.065528532484308,1.2582262492666996,0.3968857046834279,3.49398480067047
6.3850053752317635,1.0006185863067685,0.11969338198441772,3.1500982207035566
6.174598649650105,1.0622655763052815,0.15330583739084996,3.107448698287017
6.21955191865051,1.1288162381536453,0.11470811803341943,3.6698199913451144
6.344207009760723,1.0653110939254813,0.06441812394626853,3.141486301523311
8.099193891219333,1.694937037412681,0.03155755200051069,3.89876312711588
6.005605308881527,1.231000377179089,0.14204398512597685,3.909109077123682
7.372867440122622,1.1941622488705181,0.04484357781153804,3.100107486380535
6.27524141121777,1.0404908236098505,0.12634222355055452,3.762192237791594
6.046035050348646,1.307410872557928,0.2041660429290953,3.8618372489976123
6.030513938032268,1.4799208612513743,0.796706373280256,2.5402658659137884
6.170687803834692,1.619730434062137,0.8632015473344675,0.3259571625748392
6.334641689662706,1.1369367832401909,0.14490030655268793,3.5901696781756653
8.476876301574443,1.7827620153441472,0.015023508861443345,3.8790742427232274
6.074489240660489,1.0812229112805518,0.2546319789345869,3.4777318783502422
8.014498407972262,1.4001930077718576,0.018802759296789387,3.4818770371888865
6.329852742865186,1.335553562919186,0.1199058168182402,3.9867333381262395
6.178968860856098,1.2719127533430774,0.2575853260958649,4.069325465859318
6.3131310770739,1.0193998303500653,0.1154875644266797,3.273012879082021
6.7347560565246045,1.0787225941576455,0.051192066479061646,3.5472969085603046
6.561973343041219,1.094597315515108,0.13441530611184813,3.536843585628969
6.067900733276117,1.359678855289063,0.32083901577908946,3.780184803364371
6.06350547375157,1.2799881098609711,0.42580918342363355,3.2682306719552905
6.004392205928372,1.5066570538383768,0.4931154202086024,3.5574292196185975
6.063187522346418,1.2893259993808925,0.30939717953323054,3.7341133292029682
7.508763711568153,1.3645224103259046,0.02503064067458153,3.2055196474228334
6.538811704607232,1.1043743331517129,0.10140203584563451,3.979150294222194
7.62043007967843,1.1950374280542924,0.03882518589193455,3.474866966023286
6.090965669567199,1.0980049929207,0.42317713154649284,3.42354670100091
6.056762272422608,1.083160616445812,0.11689284196928376,3.721571639291829
8.864771440149195,1.467037859843979,0.01649595448601556,3.4072455819440512
6.089011270754291,1.0348610860159249,0.7639484565917055,1.0239367572873777
6.016698359111134,1.2960701455231547,0.6935704441404736,2.650934567165934
6.0085963725362435,2.1670622201725593,0.8475986459118214,3.494814429202193
8.388611119895577,1.884780172400202,0.0215730811430174,4.031926730440276
6.151939911983964,1.2114859402966804,0.3192312620516889,4.090247622850415
6.077302131622986,1.2627846729373684,0.3236045128983254,3.9325613137484994
6.071989348511375,1.0090482744096834,0.4046628092916668,3.3330099339846715
6.123661092542026,1.0919424824761077,0.2138395314044587,3.8772628824229596
6.206750694089687,1.186188460267502,0.1569314424744181,3.7356132065129866
6.045020961383954,1.1579128607202693,0.18071883189303406,3.7051227716891426
6.0675948550403636,1.0582602875283862,0.4658214262515267,2.911260938936489
7.571516638195756,1.372511700335437,0.05449977149940153,3.3599818723124035
6.084724997212645,1.0748320447378448,0.3703856144740499,3.5643443581591483
6.171956028542582,1.0928420740063365,0.05429064056623591,3.7835717647097455
6.073419106826211,1.0962636848049863,0.35658394427668666,3.410637308531426
7.317833937597296,1.0939024289173305,0.04214641090629817,2.795632763149071
6.3322863972804715,1.0800977476860896,0.14779656291546756,3.6774396917444854
6.041935967905967,1.2986305272939158,0.690267508842019,2.3994788250936634
7.445441536203684,1.3834228997920266,0.02054588230737918,3.874127504064664
6.324607772091215,1.3220922270521134,0.11059424224084899,3.8989577883236315
6.232855845333624,1.2802632325302843,0.7361020115012171,0.6613676689477506
6.019603495440598,1.3967062675042465,0.6142959150616519,3.1931744820824703
6.030911025223146,1.2787518063462404,0.9305218112168312,1.270109615477551
6.3661357213949294,1.2994970337603136,0.09306850899004454,4.012404042246883
6.12382918241198,1.0590365467229388,0.2762931906014582,3.538740029773576
6.393136602019639,1.0231937473026138,0.05664692114312961,3.7765625268715155
6.019571239463588,1.223131187592565,0.3045505760810709,3.6010748985173793
6.211229507953126,1.2900065180505575,0.8183015781911736,0.8496737028392489
6.082568412927763,1.161162574072467,0.18752092238366025,4.011003757111152
6.1259156831824795,1.3094876514446574,0.2732065839880186,3.9558802615115667
6.7872893043028855,1.021296407524797,0.0474412567558937,3.1514098045600405
6.190495478216876,1.4576359820505997,0.9045819366540009,0.4765596307695905
6.014738852761456,1.7626018405618886,0.8452286666870704,2.8840764610097596
7.125420807592898,1.3922533420310885,0.03850056428314738,3.7467678369557795
6.062164040266356,1.2213716545605755,0.5503419362492075,2.8736185288456237
6.107265274083556,1.0194964293485982,0.22700318140614142,3.7440772456578175
8.276740287620928,1.6770204624095233,0.03327340626418472,3.6725500811457046
6.030840392161192,1.6671252718691678,0.854357735133242,0.18050535885522223
6.023483320649746,1.5295172656817628,0.5811641880736591,3.572623383546226
6.86014815830287,1.3966017890919398,0.03401735082989611,3.936496212587277
6.194230096304694,1.0697908527272606,0.08292423666649967,4.05217257337888
6.060075194568198,1.2352181505016084,0.5780217888379371,2.890188817617692
6.057809514796376,1.5208327948641964,0.4393264277395393,3.7878250639493753
6.066762871634543,1.1000221994646386,0.32346505437409395,3.60285244890655
6.172178788540778,1.0855148507950918,0.24733127387435494,3.878955431593159
6.027682094418556,1.362658979522298,0.4842270635501954,3.624650281919941
6.589601347024947,1.0442025589131947,0.05627435562406667,3.501538872593388
6.000466014301631,2.117485431248899,0.7859110733474202,3.444708447401727
7.18940730242085,1.1533458808457384,0.044967795280920105,3.417639164477338
6.154736305594054,1.3180113138338212,0.20230495766369508,4.015250234889754
6.123479667843365,1.0628872647320313,0.4407736691920456,2.8322715178659674
6.6918680958372745,1.2368947210090124,0.03640074534712766,3.894778410560453
6.491503373154508,1.2385996562854795,0.03827022981582108,3.7009392860020247
6.50835848191409,1.0505936481142486,0.04221721917691551,4.034681866128574
6.225973593614732,1.163794157465746,0.2723396739708793,3.6906461342769723
6.017815716672734,1.1321587652242138,0.3096572263903027,3.8131439993751544
6.05941245649896,1.082556808324576,0.41017225084737047,3.445569936519379
7.03439880923631,1.2628208373389638,0.04649961090601071,3.300488960910173
6.3202186978078165,1.253808871143561,0.08675016318242135,4.06656996724532
6.041902637176974,1.0451092767881294,0.7022919279117437,1.6996051532592975
6.328595617178441,1.0203421232999301,0.1498116171642459,3.113483651990258
6.020795600627367,1.363354602066194,0.6085822121423075,3.260602907263941
6.120724540713203,1.3543843548740127,0.9324368562181102,0.6994797126106296
6.04334679079716,1.8892628113341858,0.6994596996266409,3.5669306468765174
6.016564375054332,1.3812117278324805,0.7062745874570108,2.970677428473614
6.182296444194019,1.01216241996653,0.1721001298163079,3.1998782366118346
6.404788072634937,1.1632340033573916,0.0592990848504958,3.6206574783928493
6.093812966488108,1.3190771530026395,0.4183977225418213,3.614189504277386
6.045584272016555,1.4161987038045574,0.6501077293198975,3.022875933545346
6.055907102979025,1.2174029720444344,0.28955165434477287,3.813594781747608
6.587075329522137,1.1910473361623515,0.11279351645316245,3.5101051038440154
6.055449155824887,1.4877139387007505,0.4933262952237996,3.6800353156241905
8.722444600559863,1.6783447965179656,0.010387558863065126,3.877434801829496
6.285319864399831,1.0437404459168846,0.13977846277708406,3.350660269168535
6.902901827225885,1.2116806739410755,0.07534009472297314,3.4273218077237146
6.001450251814014,1.1175371722092005,0.5579984017486006,2.705815178374229
6.185489719116724,1.0011226779959734,0.3624890893223164,2.825521297700111
6.136813292818129,1.167365549359568,0.19068666115513694,3.5158646173706476
6.0259834183245715,1.2249055458043554,0.7154192701396835,0.8425803218531456
6.0294341983423765,2.4377176609069426,0.8750402527384139,3.593025801575953
7.081150275856205,1.2764503902637168,0.023244905167253575,3.3192358457790343
6.021764240463974,1.1175558829594185,0.40339535882522415,3.5645936933917595
6.154242666588781,1.1484220571363937,0.17678398480383575,3.9024090001972898
6.505598892355284,2.194788061915133,0.9904870015098988,0.15132468791577894
6.312419835461543,1.004829311171414,0.11519491585084929,3.448617189080945
6.04158547381127,1.0574522851545487,0.16498882294498998,3.867823017220132
6.015209386728679,1.2440200233252499,0.5045247091703012,3.1973528952648165
6.029573310844914,1.1566598395105223,0.46517492255598086,3.4459868196799635
6.575518730396007,1.0984357706287113,0.04547623924948865,3.6466369578607236
6.382495421228307,1.2617453489439925,0.1011431991654726,3.989250434912808
6.329215190856985,1.0007748945026047,0.014141567946141485,3.7716807283933025
6.006674718371246,1.3548227815942921,0.19683570111220894,4.0915625067021
6.003993691802831,1.5830260558352116,0.958639591761135,0.5586701495397474
6.044695905412459,1.3868079967525488,0.3188683387827076,3.952944855745658
6.428782551181226,1.1711972503387775,0.15010507295284947,3.626184193185993
6.20131538302097,1.171443171001685,0.13104788089422398,3.6423047568701943
6.261265411015209,1.208095664990945,0.2483740169574386,3.8290388778968225
6.024430396715706,1.0660050739781968,0.7609942697080655,1.671527987885419
6.75899480274794,1.125763354760166,0.04810770511251991,3.371415079150971
6.066704406804395,1.1393073759068386,0.2500315653058227,3.738618549134823
6.202402511642616,1.5937721878929259,0.9535867980542219,0.5056245870064168
6.002477941960631,1.0104276710052822,0.75737787279867,2.0419410215421547
6.0126940827939235,1.2905737802460016,0.3505490750209298,3.9499556600371926
6.011852426654129,1.29226892763569,0.49437466517945033,3.8229370929278166
6.549609403682819,1.0469619825248317,0.05342677129156532,3.325299393318519
6.103331973367601,1.0358215495605039,0.3125067356528919,3.197478527955833
6.040967337472728,1.9513518853927876,0.7028533202749636,3.744311830883901
